,answer,source,question,responder,all_history,speaker_from,relevance_rate,manner_rate,quality_rate,Committment_value,consistency_value,outcome_value,outcome_reason,annotator,relevance_binary,manner_binary,quality_binary,NRA,bat,pat,bat_cumsum,pat_cumsum,Z_BaT,Z_PaT,ZNRBaT,net_ZNRBaT
109,NO.,simpson_prosecution_9,DID YOU SEE ANY PHYSICAL CONTACT AT ALL?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
",DEFENSE,1,1,1,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.8181818181818182,0.0,1.0,2.9,5.5,-0.6352926082626859,-1.0174672376411313,-0.2312342173157359,0.3821746293784455
110,NO.,simpson_prosecution_9,"ANY PUSHING, SHOVING?",P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
",DEFENSE,1,1,1,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.6666666666666666,0.0,1.0,2.9,6.5,-0.6352926082626859,-0.9283026306423955,-0.18739505921295332,0.29301002237970963
111,"I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.",simpson_prosecution_9,"NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?",P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
",DEFENSE,1,3,2,1,0,Witness,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,1,0,0.6923076923076923,0.4,1.0,3.3,7.5,-0.3262313393781356,-0.8391380236436595,-0.44012370716144467,0.5129066842655239
112,"AT SOME POINT, YES.",simpson_prosecution_9,AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
",DEFENSE,1,1,1,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.5714285714285714,0.0,1.0,3.3,8.5,-0.3262313393781356,-0.7499734166449236,-0.39373741371731,0.423742077266788
113,"GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.",simpson_prosecution_9,DO YOU RECALL PRECISELY WHEN THAT WAS?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
",DEFENSE,1,3,2,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,1,0,0.4666666666666667,0.4,1.0,3.6999999999999997,9.5,-0.01717007049358538,-0.6608088096461876,-0.9493492467197632,0.6436387391526022
114,NO.,simpson_prosecution_9,"NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?",P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
P_WITNESS: GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.

DEFENSE: NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?
",DEFENSE,1,1,2,1,0,Witness,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.5,0.0,1.0,3.7,10.5,-0.017170070493585037,-0.5716442026474516,-0.9416791634415007,0.5544741321538667
115,NO.,simpson_prosecution_9,WOULD YOU TALK TO HIM ON A DAY-TO-DAY BASIS?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
P_WITNESS: GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.

DEFENSE: NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?
P_WITNESS: NO.

DEFENSE: WOULD YOU TALK TO HIM ON A DAY-TO-DAY BASIS?
",DEFENSE,1,1,2,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.4117647058823529,0.0,1.0,3.7,11.5,-0.017170070493585037,-0.4824795956487157,-0.9312715622281833,0.46530952515513063
116,NO.,simpson_prosecution_9,DID YOU KNOW HIS COMINGS AND GOINGS?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
P_WITNESS: GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.

DEFENSE: NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?
P_WITNESS: NO.

DEFENSE: WOULD YOU TALK TO HIM ON A DAY-TO-DAY BASIS?
P_WITNESS: NO.

DEFENSE: DID YOU KNOW HIS COMINGS AND GOINGS?
",DEFENSE,1,1,1,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.3333333333333333,0.0,1.0,3.7,12.5,-0.017170070493585037,-0.3933149886499797,-0.916342531299879,0.37614491815639467
117,CORRECT.,simpson_prosecution_9,SO YOU WOULDN'T BE GENERALLY AWARE AT ANY POINT IN TIME WHERE HE WAS OR WHAT HE WAS DOING?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
P_WITNESS: GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.

DEFENSE: NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?
P_WITNESS: NO.

DEFENSE: WOULD YOU TALK TO HIM ON A DAY-TO-DAY BASIS?
P_WITNESS: NO.

DEFENSE: DID YOU KNOW HIS COMINGS AND GOINGS?
P_WITNESS: NO.

DEFENSE: SO YOU WOULDN'T BE GENERALLY AWARE AT ANY POINT IN TIME WHERE HE WAS OR WHAT HE WAS DOING?
",DEFENSE,1,1,1,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.2631578947368421,0.0,1.0,3.7,13.5,-0.017170070493585037,-0.30415038165124375,-0.8931280571841971,0.2869803111576587
118,HE WAS FINE.,simpson_prosecution_9,HOW WAS HE -- WHAT WAS HIS DEMEANOR LIKE AT 2:30 (ON JUNE 12TH)?,P_WITNESS,"DEFENSE: AND THAT DURING THE PERIOD OF TIME WHEN YOU FIRST MET NICOLE, SHE WAS DIVORCED FROM O.J. SIMPSON?
P_WITNESS: YES.

DEFENSE: AND SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND WAS HE (O.J.) AWARE THAT SHE WAS DATING OTHER MEN?
P_WITNESS: YES.

DEFENSE: AND DID HE EVER VOICE ANY CONCERNS ABOUT THAT?
P_WITNESS: NO.

DEFENSE: DID HE EVER SHOW ANY ANGER OR UPSET -- BEING UPSET AT THE FACT THAT SHE WAS DATING OTHER MEN?
P_WITNESS: NO.

DEFENSE: DID YOU EVER DISCUSS WITH O.J. WHAT YOUR RELATIONSHIP WAS WITH NICOLE?
P_WITNESS: NO.

DEFENSE: WAS IT EVER A CONCERN OF HIS?
P_WITNESS: NO.

DEFENSE: WERE YOU EVER PRESENT WHEN NICOLE WOULD COME OVER AND VISIT O.J. AT HIS ROCKINGHAM HOUSE?
P_WITNESS: WHEN I WAS THERE?

DEFENSE: YES.
P_WITNESS: YES.

DEFENSE: AND HOW DID THEY SEEM TO GET ALONG?
nan: nan

PROSECUTION: OBJECTION, SPECULATION, YOUR HONOR.
nan: nan

COURT: OVERRULED.
nan: nan

DEFENSE: DID YOU EVER SEE ANY PHYSICAL CONTACT BETWEEN THE TWO OF THEM?
P_WITNESS: I -- HE DIDN'T HIT HER. THERE WAS NO PHYSICAL CONTACT?

DEFENSE: DID YOU SEE ANY PHYSICAL CONTACT AT ALL?
P_WITNESS: NO.

DEFENSE: ANY PUSHING, SHOVING?
P_WITNESS: NO.

DEFENSE: NOW, DURING THE PERIOD OF TIME IN FEBRUARY AND MARCH 1994, WERE O.J. AND NICOLE STILL DATING AND WAS SHE STILL TRYING TO GET BACK TOGETHER WITH HIM?
P_WITNESS: I DON'T KNOW FOR SURE. IT WAS OFF AND ON, SO IT COULD HAVE BEEN.

DEFENSE: AT SOME POINT IN TIME DID YOU LEARN THAT O.J. HAD SAID THAT IT WASN'T WORKING OUT WITH NICOLE AND THAT THEY WERE GOING TO GO THEIR OWN SEPARATE WAYS?
P_WITNESS: AT SOME POINT, YES.

DEFENSE: DO YOU RECALL PRECISELY WHEN THAT WAS?
P_WITNESS: GOSH, PRECISELY? NOT PRECISELY, BUT -- IT COULD HAVE BEEN MARCH, BUT I CAN'T GIVE YOU A DATE.

DEFENSE: NOW, YOUR RELATIONSHIP WITH O.J. YOU SAID WAS AS A FRIEND.WERE YOU PART OF HIS DAY-TO-DAY LIFE?
P_WITNESS: NO.

DEFENSE: WOULD YOU TALK TO HIM ON A DAY-TO-DAY BASIS?
P_WITNESS: NO.

DEFENSE: DID YOU KNOW HIS COMINGS AND GOINGS?
P_WITNESS: NO.

DEFENSE: SO YOU WOULDN'T BE GENERALLY AWARE AT ANY POINT IN TIME WHERE HE WAS OR WHAT HE WAS DOING?
P_WITNESS: CORRECT.

DEFENSE: HOW WAS HE -- WHAT WAS HIS DEMEANOR LIKE AT 2:30 (ON JUNE 12TH)?
",DEFENSE,1,1,2,1,0,Questioner,I choose this side because of their logical arguments are convincing.[Logical facts],katkazanas@gmail.com,0,0,0,0.2,0.0,1.0,3.7,14.5,-0.017170070493585037,-0.21498577465250782,-0.8520815146154935,0.19781570415892277
